track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1L3Nsi7YXtBxTdnbqektia,Darshan Raval,Hawa Banke,Hawa Banke,71,171987,FALSE,0.625,0.598,7,-6.6,0,0.0373,0.616,0,0.299,0.5,90.078,4,pop
2wVWGFVkL5I3JGsoWBx2AZ,blink-182,EDGING,EDGING,78,151533,TRUE,0.606,0.905,5,-3.117,1,0.0518,0.0044,0,0.151,0.706,143.952,4,punk-rock
3wQnyXNFXNUEOBt1pb4urq,BTS,The Most Beautiful Moment in Life Pt.1,I Need U,71,210986,FALSE,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,k-pop
54b8qPFqYqIndfdxiLApea,Heart,Bad Animals,Alone,75,218733,FALSE,0.418,0.452,1,-13.099,1,0.0356,0.638,2.6e-4,0.0959,0.168,175.088,4,hard-rock
27SdWb2rFzO6GWiYDBTD9j,Sia,This Is Acting,Cheap Thrills,78,211666,FALSE,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4,dance
2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Reflections,80,244013,FALSE,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,alt-rock
5fRvePkRGdpn2nKacG7I6d,Mr. President,We See The Same Sun,Coco Jamboo,72,218733,FALSE,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,4,german
5pcmtf1lwrMqmAWWm248fY,AP Dhillon;Gurinder Gill,HIDDEN GEMS,DESIRES,76,168000,FALSE,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,hip-hop
6sy3LkhNFjJWlaeSMNwQ62,OneRepublic,Native,Counting Stars,78,257839,FALSE,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,4,piano
0WtM2NBVQNNJLh6scP13H8,Rema;Selena Gomez,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),92,239317,FALSE,0.801,0.806,11,-5.206,1,0.0381,0.382,6.69e-4,0.114,0.802,106.999,4,pop
2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,79,183893,FALSE,0.654,0.828,1,-5.377,0,0.0281,0.00146,1.44e-4,0.122,0.79,112.056,4,garage
1Wdj4wRDYS7aT4CoPS0mAH,Sleeping At Last,Atlas: I,You Are Enough,73,180086,FALSE,0.593,0.5,1,-8.532,1,0.029,0.707,1.24e-5,0.0837,0.465,117.996,4,ambient
7BfW1eoDh27W69nxsmRicb,Bob Marley & The Wailers,Confrontation,Buffalo Soldier,72,255840,FALSE,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-6,0.0634,0.757,124.084,4,reggae
11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,FALSE,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,alt-rock
5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Motivando a la Yal,Yo Voy (feat. Daddy Yankee),84,232019,FALSE,0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,4,latin
2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,86,175933,TRUE,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-6,0.0839,0.338,168.924,3,pop
0NLkVxf0PyxsXBG3EuZcJf,Anuv Jain,Gul,Gul,71,217241,FALSE,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-5,0.102,0.342,86.97,4,indian
0Ti2dlF2xLjXblvdU5fCxM,AFI,DECEMBERUNDERGROUND,Miss Murder,72,206586,FALSE,0.308,0.873,8,-4.542,1,0.0533,2.2e-4,7.29e-4,0.0974,0.686,143.519,4,emo
4KacUpvbA3Mfo05gttTjhN,Sum 41,"All Killer, No Filler",Fat Lip,74,178266,TRUE,0.402,0.914,9,-5.215,1,0.142,5.79e-4,0,0.065,0.626,196.505,4,punk
0nwTMzpatarzvLvtwwzdCt,Stray Kids,NOEASY,Thunderous,76,183266,FALSE,0.601,0.786,1,-3.706,1,0.234,0.213,0,0.209,0.79,172.156,4,k-pop
5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,YOU,It's You,80,212606,FALSE,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4,hip-hop
3Ga6eKrUFf12ouh9Yw3v2D,Anitta;J Balvin,Downtown,Downtown,72,193456,FALSE,0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-5,0.068,0.619,166.008,4,funk
7lQ8MOhq6IN2w8EYcFNSUk,Eminem,The Eminem Show,Without Me,88,290320,TRUE,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4,hip-hop
5nkkVqGi9YgFOwdbn4BYFM,Alan Walker;Trevor Daniel,Extremes,Extremes,73,149508,TRUE,0.618,0.678,8,-6.307,0,0.0646,0.00361,0,0.0693,0.394,122.212,4,electro
5EWPGh7jbTNO2wakv8LjUI,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,Free Bird,77,547106,FALSE,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-5,0.0924,0.338,118.223,4,blues
15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,71,221520,FALSE,0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,4,edm
73CKjW3vsUXRpy3NnX4H7F,Radiohead,The Bends,Fake Plastic Trees,72,290706,FALSE,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,4,alt-rock
116H0KvKr2Zl4RPuVBruDO,Bad Bunny;Drake,MIA (feat. Drake),MIA (feat. Drake),79,210367,FALSE,0.817,0.539,6,-6.349,0,0.0621,0.0141,4.96e-4,0.099,0.158,97.062,4,latin
57BrRMwf9LrcmuOsyGilwr,Linkin Park,Hybrid Theory (Bonus Edition),Crawling,76,208960,FALSE,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-6,0.536,0.299,105.076,4,alternative
3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia;Casper Magico;Bad Bunny;Darell;Ozuna;Nicky Jam,Te Boté (Remix),Te Boté - Remix,78,417920,TRUE,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-5,0.0595,0.442,96.507,4,latino
5Qnrgqy1pAm9GyNQOgyVFz,Sufjan Stevens,Carrie & Lowell,Fourth of July,81,279316,FALSE,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,4,singer-songwriter
5wQnmLuC1W7ATsArWACrgW,My Chemical Romance,The Black Parade,Welcome to the Black Parade,79,311106,FALSE,0.217,0.905,2,-4.103,1,0.0752,2.89e-4,1.1e-4,0.222,0.236,96.95,4,emo
3lyLqIn8mybyEFTs8JJaLf,Michael Bublé,It's Time,Home,71,225906,FALSE,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-5,0.112,0.349,127.631,4,j-pop
6O5TrlFWTYvznd9fMC0VvU,Adele,25,When We Were Young,79,290900,FALSE,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,4,british
23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Ocean Avenue,Ocean Avenue,74,198266,FALSE,0.486,0.904,6,-3.751,0,0.0638,3.43e-5,2.83e-5,0.0947,0.786,173.734,4,punk
0GTPmh5G40joBg93vcSQNq,Alok;Ilkay Sencan;Tove Lo,Don't Say Goodbye (feat. Tove Lo),Don't Say Goodbye (feat. Tove Lo),73,186700,FALSE,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-6,0.326,0.364,120.062,4,electro
2VlLbhGLVJgdOW7kKdWWFc,Billie Eilish,Six Feet Under,Six Feet Under,75,189613,FALSE,0.576,0.307,11,-12.732,0,0.0428,0.807,3.55e-4,0.0792,0.157,67.513,4,electro
17zEBtrjKKa2hwk9CxWIkX,Lil God Dan,MARCELINE,MARCELINE,73,155054,FALSE,0.746,0.806,3,-2.495,0,0.159,0.151,7.39e-5,0.121,0.598,123.941,4,sad
2AX5E86cn9n2dgioZEjirI,The Stranglers,La Folie,Golden Brown,71,206760,FALSE,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3,punk-rock
7N1Vjtzr1lmmCW9iasQ8YO,Mobb Deep,The Infamous,Survival of the Fittest,71,224533,TRUE,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-6,0.237,0.241,94.828,4,hardcore
40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,Baby Came Home 2 / Valentines,71,390493,FALSE,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,alt-rock
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,87,233478,FALSE,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4,dance
0XRbYXQUymj9SJkrr8YK5B,2Pac,Strictly 4 My N.I.G.G.A.Z...,Keep Ya Head Up,71,262506,TRUE,0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,4,funk
3JCaq3KDSROg3TXhdiDa9n,Jhayco;Anuel AA,Timelezz,Ley Seca,77,263253,FALSE,0.759,0.842,8,-3.758,1,0.096,0.101,0,0.134,0.584,105.059,4,latino
7qH9Z4dJEN0l9bidizW7fq,Novo Amor,Bathing Beach,Anchor,75,257533,FALSE,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4,ambient
2bZIDMpzVooosmPHn0tHnd,STAYC,STEREOTYPE,STEREOTYPE,71,191695,FALSE,0.605,0.805,6,-3.212,1,0.0641,0.313,0,0.659,0.738,148.298,4,k-pop
4alHo6RGd0D3OUbTPExTHN,The Cars,The Cars,Just What I Needed,71,225626,FALSE,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-5,0.0858,0.69,127.224,4,hard-rock
0OBwxFLu6Yj61s2OagYbgY,ZZ Top,Eliminator,Gimme All Your Lovin',71,241080,FALSE,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,4,blues
59nOXPmaKlBfGMDeOVGrIK,Future;Drake;Tems,I NEVER LIKED YOU,WAIT FOR U (feat. Drake & Tems),89,189893,TRUE,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,4,hip-hop
1ndGB6rvxKYN9seCYO1dTF,Red Hot Chili Peppers,By the Way (Deluxe Edition),The Zephyr Song,71,231933,FALSE,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-5,0.0891,0.403,117.391,4,metal
2gscB6kDOmrv1P6qs2KXE3,Slipknot,Slipknot (10th Anniversary Edition),Wait and Bleed,73,147840,FALSE,0.382,0.996,7,-4.119,1,0.104,0.00208,0,0.417,0.327,93.345,4,metal
5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,The Age of Consent,Smalltown Boy,73,302413,FALSE,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,4,synth-pop
2EmcTFQ1rM11wp2ztsXTHa,BTS,MAP OF THE SOUL : 7,Black Swan,74,198260,FALSE,0.719,0.757,2,-5.167,0,0.0849,0.137,0,0.129,0.489,147.024,4,k-pop
3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,71,189120,FALSE,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-5,0.0727,0.462,82.001,4,alt-rock
5e2ZOmiFEAOFEgXNj1mHEk,Cheat Codes;Russell Dickerson,I Remember,I Remember,75,168117,FALSE,0.57,0.737,1,-4.27,0,0.0685,0.0314,0,0.248,0.621,100.052,4,edm
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Lover,85,221306,FALSE,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,pop
4IRHwIZHzlHT1FQpRa5RdE,Elton John,Goodbye Yellow Brick Road (Remastered),Goodbye Yellow Brick Road - Remastered 2014,74,192826,FALSE,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4,piano
7jEyX4bqaCSdMN4D4JNnVj,Jonas Blue;William Singe,Blue,Mama,74,184133,FALSE,0.738,0.794,11,-4.118,0,0.0416,0.101,0,0.0533,0.566,104.014,4,dance
5P3o95Jf0YBQRQ4j2XPpfC,BLACKPINK,BORN PINK,Pink Venom,83,186964,FALSE,0.794,0.719,0,-7.227,1,0.0761,0.0119,0,0.276,0.69,90.016,4,k-pop
3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,=,Bad Habits,88,230746,FALSE,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-5,0.366,0.537,126.011,4,pop
4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),Stayin' Alive,77,92866,FALSE,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,4,disco
2ayIgfvWo3SfYP2pVOr4pC,ROSÉ,R,Gone,72,207163,FALSE,0.647,0.377,6,-6.003,1,0.0375,0.594,0,0.0768,0.653,79.936,4,k-pop
0XuepwFJUcKN8T5zTqoP0F,Stray Kids,IN LIFE,Back Door,73,189286,FALSE,0.82,0.842,7,-3.853,1,0.272,0.157,0,0.112,0.653,107.952,4,k-pop
4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,The Wall,"Another Brick in the Wall, Pt. 2",76,238746,FALSE,0.693,0.394,0,-15.882,1,0.0428,0.0782,6.94e-4,0.247,0.721,104.114,4,psych-rock
3zjjzKg16tczCMwckGKGuH,Weathers,Happy Pills,Happy Pills,71,203080,FALSE,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,4,alt-rock
6PrB4KpvuoYWtwjPC5a44S,Soolking;Niska,Sans visa,Balader,79,176120,FALSE,0.603,0.802,4,-5.089,0,0.111,0.306,5.06e-5,0.124,0.787,130.121,4,french
0loZn1c5heXie7OAtvK6nH,Jubin Nautiyal;Rocky - Shiv,Humnava Mere,Humnava Mere,72,328992,FALSE,0.401,0.553,5,-8.263,0,0.0337,0.47,2.96e-6,0.124,0.364,79.144,4,k-pop
2Ih217RCGAmyQR68Nn7Cqo,Ice Cube,Lethal Injection,You Know How We Do It,79,232773,TRUE,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,4,funk
3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,75,242946,FALSE,0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,4,acoustic
0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,Easy On Me,85,224694,FALSE,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4,british
2PcGqmKToUz0s65q1Acg7d,AP Dhillon;Shinda Kahlon;Gminxr,HIDDEN GEMS,SPACESHIP,73,124498,FALSE,0.69,0.683,5,-7.186,0,0.0968,0.076,1.13e-4,0.134,0.549,160.088,4,hip-hop
630sXRhIcfwr2e4RdNtjKN,Zac Efron;Zendaya,Rewrite The Stars,Rewrite The Stars,74,217440,FALSE,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4,show-tunes
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Narrated For You,Let Me Down Slowly,85,169353,FALSE,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4,electro
2Cd9iWfcOpGDHLz6tVA3G4,Shakira;Freshlyground,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),79,202626,FALSE,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,4,dance
7oOOI85fVQvVnK5ynNMdW7,Michael Jackson,Off the Wall,Rock with You - Single Version,75,220626,FALSE,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-5,0.158,0.848,114.031,4,soul
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,86,176658,FALSE,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4,dance
4bD9z9qa4qg9BhryvYWB7c,Pritam;Tochi Raina;Rekha Bhardwaj,Yeh Jawaani Hai Deewani,Kabira,74,223459,FALSE,0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,4,indian
47EiUVwUp4C9fGccaPuUCS,Bad Bunny;Jhayco,DÁKITI,DÁKITI,83,205090,TRUE,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-5,0.113,0.145,109.928,4,latin
3oEkrIfXfSh9zGnE7eBzSV,ABBA,Super Trouper,The Winner Takes It All,75,294720,FALSE,0.454,0.788,6,-6.748,1,0.0371,0.574,7.66e-4,0.0859,0.52,126.15,4,swedish
0qOCy2LqvdkMora7eZsJhQ,Vansire,Angel Youth,From the Subway Train,76,57370,FALSE,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,4,indie-pop
6ZFbXIJkuI1dVNWvzJzown,Hans Zimmer,Inception (Music from the Motion Picture),Time,72,275556,FALSE,0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,4,german
2RaA6kIcvomt77qlIgGhCT,Judas Priest,British Steel,Breaking the Law,72,153840,FALSE,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-6,0.159,0.491,164.019,4,hard-rock
6eN1f9KNmiWEhpE2RhQqB5,Guns N' Roses,Appetite For Destruction,Paradise City,74,405600,TRUE,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,4,hard-rock
7FDV5ELOJHCGLe52AnttEd,Shaggy;Rayvon,Hot Shot,Angel,74,235133,FALSE,0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,4,reggae
3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Blonde,Pink + White,85,184516,FALSE,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-5,0.417,0.549,159.94,3,soul
5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete,Vete,79,192024,TRUE,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-6,0.101,0.526,91.976,4,latino
2K2M0TcglCRLLpFOzKeFZA,Cream,Disraeli Gears (Deluxe Edition),Sunshine Of Your Love,71,250400,FALSE,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-5,0.121,0.734,115.099,4,blues
3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,73,273802,FALSE,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,dance
4sebUbjqbcgDSwG6PbSGI0,Cage The Elephant,Melophobia,Come a Little Closer,74,229346,FALSE,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-6,0.151,0.304,148.038,4,blues
2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein;The Weeknd,Hyperion,Lost in the Fire (feat. The Weeknd),85,202093,TRUE,0.658,0.671,2,-12.21,1,0.0363,0.0933,9.27e-4,0.115,0.166,100.966,4,club
08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,No Love,83,170387,FALSE,0.768,0.487,4,-8.936,0,0.0431,0.24,0,0.175,0.722,137.034,4,hip-hop
5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,88,229226,FALSE,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4,pop
05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Shake Your Money Maker,Hard To Handle,72,188066,FALSE,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,blues
69kOkLUCkxIZYexIgSG8rq,Daft Punk;Pharrell Williams;Nile Rodgers,Random Access Memories,Get Lucky (feat. Pharrell Williams & Nile Rodgers),75,369626,FALSE,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-6,0.072,0.863,116.05,4,electro
7AsG1F1eMWd17RYan8M3Wm,AP Dhillon;Shinda Kahlon,Two Hearts Never Break The Same,Dil Nu,71,233666,FALSE,0.811,0.655,1,-7.118,0,0.0353,0.0947,1.63e-6,0.068,0.925,117.979,4,hip-hop
4qbEaaJ29p32GI8EWQmm6R,mazie,the rainbow cassette,dumb dumb,79,125256,FALSE,0.783,0.472,2,-8.392,1,0.0427,0.22,4.58e-4,0.0798,0.589,122.052,4,indie-pop
7qCAVkHWZkF44OzOUKf8Cr,Nicky Jam;Enrique Iglesias,Fénix,El Perdón (with Enrique Iglesias),74,205906,FALSE,0.628,0.69,8,-5.83,1,0.0511,0.443,0,0.113,0.66,179.908,4,latin
0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),90,182906,TRUE,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-5,0.145,0.74,159.969,4,dance
5XUuldRjPXcP5QxyEN4IXT,Falling In Reverse,Voices In My Head,Voices In My Head,73,191414,TRUE,0.546,0.898,2,-3.067,0,0.162,0.0266,0,0.129,0.639,173.17,4,metal
7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be (Remastered),Let It Be - Remastered 2009,77,243026,FALSE,0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,4,british
6Up545NUflOiXo8cEraH49,Lauren Daigle,Look Up Child,You Say,75,274693,FALSE,0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,4,alt-rock
44tTqUi3xi7E28QLzHVdUA,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,Anti-Romantic,72,215188,FALSE,0.641,0.489,0,-8.668,0,0.11,0.0509,0,0.071,0.206,142.977,4,k-pop
5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Zeit,Dicke Titten,75,218593,FALSE,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,industrial
6IPNp9PfaEqrzotY47TIWy,DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",77,225600,TRUE,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4,dance
7mjSHL2Eb0kAwiKbvNNyD9,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Wild World,77,200560,FALSE,0.48,0.542,0,-8.51,1,0.0348,0.345,6.09e-4,0.113,0.567,152.853,4,british
09AvsbivV1FQBRAEBJh7UL,The Chainsmokers,So Far So Good,High,75,175163,TRUE,0.601,0.787,0,-6.178,1,0.031,0.0492,0,0.142,0.525,134.981,4,dance
5Uel5PmPBZICA0TQTI912U,IAmChino;Pitbull;Yandel;El Chacal,Ay Mi Dios,Ay Mi Dios,71,252003,FALSE,0.761,0.829,0,-3.203,0,0.0682,0.169,0,0.189,0.814,92.034,4,reggaeton
2V4bv1fNWfTcyRJKmej6Sj,Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,FALSE,0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,4,edm
3B54sVLJ402zGa6Xm4YGNe,French Montana;Swae Lee,Jungle Rules,Unforgettable,82,233901,TRUE,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4,hip-hop
0F7FA14euOIX8KcbEturGH,Lil Nas X,7 EP,Old Town Road,77,113000,FALSE,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-6,0.101,0.507,135.998,4,hip-hop
0MnTkIEP4zZN1IUSu8MvIz,Cafuné,Tek It (I Watch the Moon),Tek It - Sped Up,83,166859,FALSE,0.348,0.95,10,-5.049,0,0.124,9.93e-5,9.68e-6,0.0868,0.377,168.964,4,indie
4uOKFydzAejjSFqYbv1XPt,UB40,The Very Best Of,Red Red Wine,73,183733,FALSE,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-5,0.269,0.843,89.119,4,reggae
6OaVWaGfhXn70ZJfdVcabn,Travis Scott,ASTROWORLD,NO BYSTANDERS,73,218283,TRUE,0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,4,house
1AdYZ6X00nXmO613Y7GJOl,blink-182,blink-182,I Miss You,77,227250,FALSE,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-6,0.0855,0.593,110.017,4,punk-rock
1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz;Rauw Alejandro,Felicilandia,Problemón,75,192613,FALSE,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-5,0.126,0.371,91.906,4,latino
2vkNA9I029dTwX0y6d59Sc,Anirudh Ravichander;Anthony Daasan,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",74,209032,FALSE,0.827,0.717,11,-7.755,0,0.111,0.0908,5.23e-4,0.0511,0.772,123.987,4,hip-hop
3nfICwo20uiFdEGzgNUSrG,Aitana;Nicki Nicole,Formentera,Formentera,78,207333,FALSE,0.781,0.645,1,-4.136,0,0.0399,0.0903,1.58e-6,0.226,0.803,128.007,4,spanish
5odlY52u43F5BjByhxg7wg,JVKE,this is what ____ feels like (Vol. 1-4),golden hour,81,209259,FALSE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie-pop
5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,Moosetape,295,78,270000,FALSE,0.557,0.794,11,-5.698,0,0.2,0.179,0,0.106,0.432,91.366,4,hip-hop
2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy;A$AP Rocky;Cardi B,The Beautiful & Damned,No Limit,71,245386,TRUE,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,4,indie-pop
38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,71,215173,FALSE,0.672,0.623,9,-5.699,1,0.0297,0.241,0,0.0848,0.617,92.018,4,acoustic
0cKk8BKEi7zXbdrYdyqBP5,The Who,Who's Next (Deluxe Edition),Behind Blue Eyes,71,221426,FALSE,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-5,0.0892,0.342,126.844,4,blues
3Ofmpyhv5UAQ70mENzB277,Masked Wolf,Astronaut In The Ocean,Astronaut In The Ocean,79,132780,TRUE,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,4,hip-hop
4L6hCEc9xFf01U4d66JzK0,Armaan Malik,Tu/You - Spotify Singles,Tu / You,71,142511,FALSE,0.717,0.471,9,-7.971,1,0.0348,0.792,1.24e-6,0.327,0.426,110.026,4,pop-film
5r43qanLhUCdBj8HN3fa6B,OneRepublic,Sunshine,Sunshine,83,163854,FALSE,0.697,0.875,5,-4.621,1,0.034,0.137,0,0.28,0.774,140.069,4,piano
10SRMwb9EuVS1K9rYsBfHQ,BTS,Proof,Yet To Come,85,193593,FALSE,0.559,0.885,1,-4.515,1,0.189,0.0432,0,0.333,0.683,172.029,4,k-pop
